Unique_ID,Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,Evaluated_AID_Contract_Num,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,URI,USAID_Geography,USAID_Project_Number,Digital_Object_Identifier,Date_Form,year_x,country_code,country_year,Business & Investment Environment,Child Health,Civil Society & Media Effectiveness,Economic Gender Gap,Education Quality,Environmental Policy,Export Sophistication,GDP Per Capita (PPP),Government Effectiveness,Information & Communication Technology (ICT) Adoption,Liberal Democracy,Open Government,Poverty Rate ($5/Day),Safety & Security,Social Group Equality,Tax System Effectiveness,Trade Freedom,iso,year_y,comm_missing,comm_score,cap_missing,cap_score,0_near,1_near,2_near,3_near,4_near
PA-00S-XBH,,Performance evaluation: PA-00N-6XM,Final Evaluation Report,Documents,AID-621-LA-12-00001,,1/1/2018 0:00,,Small scale enterprises ~|~_©_~|~ Medium scale enterprises ~|~_©_~|~ Entrepreneurship ~|~_©_~|~ Professional training ~|~_©_~|~ Employment ~|~_©_~|~ Life skills ~|~_©_~|~ Business planning ~|~_©_~|~ Access to credit ~|~_©_~|~ Economic development ~|~_©_~|~ Financing ~|~_©_~|~ Youth ~|~_©_~|~ Female empowerment,Zimbabwe,AID-621-LA-12-00001,http://pdf.usaid.gov/pdf_docs/PA00SXBH.pdf,5023 KB,040564 - New Dimension Consulting (NEDICO) ~|~_©_~|~ 011429 - International Youth Foundation (IYF),,008628 - USAID. Mission to Zimbabwe,English,application/pdf,,,"James, Victoria ~|~_©_~|~ Carlson, Natalie ~|~_©_~|~ Rink, Anselm Frieder ~|~_©_~|~ Milanzi, Amos ~|~_©_~|~ Yekeye, Innocent ~|~_©_~|~ Nyamwanza, Tonderai",Employment,Jan-18,,,,Zimbabwe : works impact evaluation report,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=NTAzNTk0,Zimbabwe,,,2018-01-01,2018,ZWE,ZWE_2018,0.165133401425103,0.531245361000745,0.521421107628004,0.740258603398402,0.383037284703734,,0.35277177825773903,0.280171551660007,0.271911677301833,0.315932754062928,0.21566401816117997,0.15730632108404002,,0.618994734411901,0.459746311157132,,0.547445255474453,ZWE,2018,1.0,0.380925651783385,2.0,0.40943578112836143,SLE_2013,SLE_2015,TJK_2018,NIC_2018,SLE_2014
PA-00S-XB5,,"Evaluated project title: Egypt STEM schools project (ESSP) ~|~_©_~|~ Project title: Services to improve performance management, enhance learning and evaluation (SIMPLE) ~|~_©_~|~ Summary (Arabic): PA-00S-WD9 ~|~_©_~|~ Full evaluation (English): PA-00N-778 ~|~_©_~|~ Summary (English): PA-00N-777",Final Evaluation Report,Documents,AID-263-TO-17-00003 ~|~_©_~|~ AID-263-I-15-00001,,11/1/2017 0:00,,Curriculum ~|~_©_~|~ Knowledge ~|~_©_~|~ Learning readiness ~|~_©_~|~ Life skills ~|~_©_~|~ Mathematics ~|~_©_~|~ Public opinion ~|~_©_~|~ Students,Egypt,AID-263-A-12-00005,http://pdf.usaid.gov/pdf_docs/PA00SXB5.pdf,1591 KB,"011976 - QED Group, LLC",,008539 - USAID. Mission to Egypt,Arabic,application/pdf,,,"Lambert, Virginia ~|~_©_~|~ Bakr, Ashraf ~|~_©_~|~ Mohammed, Doaa ~|~_©_~|~ Hosny, Ola Hussein ~|~_©_~|~ Said, Tamer ~|~_©_~|~ Khalil, Youmna ~|~_©_~|~ Gadallah, May",Basic education,[6 November 2017],,,,Final performance evaluation of the Egypt STEM schools project (ESSP) [Arabic],??????? ? ?????? ????? ????? ??? ??????????? ??? ????? ? ??????????? (STEM) ?? ???,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=NTAzNTg0,Egypt,,,2017-11-01,2017,EGY,EGY_2017,0.39216812531098,0.9607360842985471,0.23301985370950895,0.313838289955188,,0.33333333333333304,0.515971353870638,0.53235955600784,0.39448880536145003,0.35644411035738394,0.13393870601589097,0.030607274359180002,0.34276891405043797,0.29742553819657397,0.11700750711882,0.21296296296296302,0.5638686131386861,EGY,2017,0.0,0.2692516927474397,1.0,0.42735301986837143,PAK_2014,BGD_2014,MRT_2016,HTI_2013,BGD_2015
PA-00S-WSV,,,Final Evaluation Report,Documents,AID-FFP-G-15-00080,,3/1/2018 0:00,,Agricultural production ~|~_©_~|~ Food security ~|~_©_~|~ Households ~|~_©_~|~ Disease prevention and control ~|~_©_~|~ Cash transfers ~|~_©_~|~ Agricultural diversification ~|~_©_~|~ Access to resources ~|~_©_~|~ Social benefits ~|~_©_~|~ Food consumption,Sierra Leone,AID-FFP-G-15-00080,http://pdf.usaid.gov/pdf_docs/PA00SWSV.pdf,1196 KB,041731 - MSD Consulting Limited ~|~_©_~|~ 007337 - Catholic Relief Services (CRS),,007648 - USAID. Ofc. of Food for Peace (FFP),English,application/pdf,,,"Koroma, Baimba Abdulai ~|~_©_~|~ Bockarie, Momoh Thomas",Food aid programs,1-Mar-18,,,,"Cash based food security assistance for Ebola virus disease (EVD)-affected Sierra Leoneans in Kenema District, implemented by Catholic Relief Services (CRS) Sierra Leone : final evaluation report",,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=NTAzMTg0,Sierra Leone,,,2018-03-01,2018,SLE,SLE_2018,0.214655006820899,0.34399855289153597,0.9383490073145251,0.7638714829235959,0.21162829527596302,,,0.153444363366913,0.283744789115109,,0.439273552780931,0.294608779137546,0.07462686567164199,0.6252054455895489,0.629821382345327,,0.536496350364964,SLE,2018,1.0,0.47978775906221055,3.0,0.37585675988931955,UGA_2018,GIN_2015,UGA_2017,MOZ_2017,MDG_2015
PA-00S-WPK,,Footer title: Peace through development II impact evaluation endline report ~|~_©_~|~ Evaluated project title: Peace through development II (PDEV II),Final Evaluation Report,Documents,AID-624-M-13-00001,,3/1/2018 0:00,,Accountability ~|~_©_~|~ Communities ~|~_©_~|~ Crimes ~|~_©_~|~ Governance ~|~_©_~|~ Leadership training ~|~_©_~|~ Public opinion ~|~_©_~|~ Sports ~|~_©_~|~ Violence against women,Burkina Faso ~|~_©_~|~ Chad ~|~_©_~|~ Niger,AID-624-A-12-00001,http://pdf.usaid.gov/pdf_docs/PA00SWPK.pdf,2057 KB,"008360 - The Mitchell Group, Inc. (TMG)",,012600 - USAID. Mission to West Africa,English,application/pdf,,,,Conflict prevention,Mar-18,,,,"Peace through development II : Burkina Faso, Chad, and Niger : impact evaluation endline report",,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=NTAzMDky,,,,2018-03-01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-00S-WKJ,,"Header title: Nepal monitoring, evaluation, and learning (MEL) project ~|~_©_~|~ Evaluated project title: Sajhedari bikaas (Nepali for partnership for local development) ~|~_©_~|~ Project title: Nepal monitoring, evaluation, and learning (MEL)",Final Evaluation Report,Documents,AID-367-C-15-00001,,3/1/2018 0:00,,Democracy ~|~_©_~|~ Female empowerment ~|~_©_~|~ Governance ~|~_©_~|~ Learning readiness ~|~_©_~|~ Local level ~|~_©_~|~ Violence against women ~|~_©_~|~ Women ~|~_©_~|~ Accountability ~|~_©_~|~ Judicial reform ~|~_©_~|~ Economic integration,Nepal,AID-367-C-15-00001,http://pdf.usaid.gov/pdf_docs/PA00SWKJ.pdf,1103 KB,"013495 - Pact, Inc. ~|~_©_~|~ 011830 - CAMRIS International",,008583 - USAID. Mission to Nepal,English,application/pdf,,,"Denoeux, Guilain ~|~_©_~|~ Jha, Chhaya ~|~_©_~|~ Keshishian, Mike ~|~_©_~|~ Pradhan, Prateek ~|~_©_~|~ Adhikari, Manorama ~|~_©_~|~ BK, Sushil ~|~_©_~|~ Subba, Sarah ~|~_©_~|~ Chhetri, Maya ~|~_©_~|~ Sharma, Pankaj ~|~_©_~|~ Ghimire, Prahlad",Governance,7-Mar-18,,,,"Sajhedari Bikaas endline evaluation : accomplishments, challenges and lessons learned",,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=NTAzMDA3,Nepal,,,2018-03-01,2018,NPL,NPL_2018,0.30881030926701797,0.7751017283183851,0.850574712643678,0.606915498007591,0.434121710735271,,,0.287879754041684,0.334666696369747,0.331642842654388,0.5698070374574351,0.44682562368701206,,0.683519366304904,0.7859176805591509,,0.372262773722628,NPL,2018,1.0,0.5150898204501392,3.0,0.5282152587240081,KGZ_2016,VNM_2015,IDN_2013,AZE_2017,AZE_2014
PA-00S-WJ3,,,Final Evaluation Report,Documents,AID-114-TO-14-00008 ~|~_©_~|~ AID-114-I-13-00001,,1/1/2016 0:00,,Correspondence ~|~_©_~|~ Curriculum ~|~_©_~|~ Languages ~|~_©_~|~ Life skills ~|~_©_~|~ Maps ~|~_©_~|~ Mathematics ~|~_©_~|~ Observation ~|~_©_~|~ Students,Georgia,,http://pdf.usaid.gov/pdf_docs/PA00SWJ3.pdf,1901 KB,,,,English,application/pdf,,,,Health care,Jan-16,,,,Georgia Primary Education Project: G-PriEd Endline Impact Evaluation Report,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=NTAyOTY2,,,,2016-01-01,2016,GEO,GEO_2016,0.626831683764334,0.951910917732998,0.9383490073145251,0.658308136293474,,,0.484767534386723,0.56502037493416,0.6353155993497149,0.6007822105240981,0.637911464245176,0.6186743376814741,0.6078229541945451,0.6800147802304101,0.8643541289153509,0.46296296296296297,,GEO,2016,2.0,0.6812159501799618,1.0,0.6585495935144597,ALB_2018,ZAF_2013,ZAF_2015,ARM_2018,PAN_2016
PA-00M-JPT,,Project title: Development innovation ventures (DIV),Final Evaluation Report,Documents,AID-OAA-F-14-00012,,9/1/2016 0:00,,Safety ~|~_©_~|~ Safety education ~|~_©_~|~ Transportation safety ~|~_©_~|~ Behavior change ~|~_©_~|~ Transportation policy ~|~_©_~|~ Traffic,Cambodia,,http://pdf.usaid.gov/pdf_docs/PA00MJPT.pdf,1030 KB,041373 - Asia Injury Prevention Foundation (AIP Foundation),,040693 - U.S. Global Development Lab (GDL),English,application/pdf,,,,Roads and road transport,Sep-16,,,,"Final evaluation and scaling report : head safe, helmet on",,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=NTAyODY5,Cambodia,,,2016-09-01,2016,KHM,KHM_2016,0.27043975534100195,0.712603302096904,0.39707419017763795,0.6985888844539989,,,0.405895949376681,0.315534406809796,0.378734710335174,0.36573013127641296,0.11123723041997699,0.018203923412251,,0.6542019613369771,0.41599792907067,0.351851851851852,,KHM,2016,2.0,0.30289354453957973,2.0,0.4477033129076794,BGD_2018,MRT_2015,BGD_2015,AGO_2016,BGD_2013
PA-00S-WCG,,Cover title: Final performance evaluation : Feed the Future Bangladesh women's empowerment activity (WEA) ~|~_©_~|~ Footer title: USAID/Bangladesh - WEA final evaluation final evaluation report ~|~_©_~|~ Evaluated project title: Women's empowerment activity (WEA) ~|~_©_~|~ Project title: Accelerating capacity for monitoring and evaluation (ACME),Final Evaluation Report,Documents,AID-388-C-14-00001,,1/1/2018 0:00,,Agricultural production ~|~_©_~|~ Agricultural technology ~|~_©_~|~ Empowerment ~|~_©_~|~ Farms ~|~_©_~|~ Female empowerment ~|~_©_~|~ Gender equity ~|~_©_~|~ Violence against women ~|~_©_~|~ Women,Bangladesh,AID-388-A-15-00001,http://pdf.usaid.gov/pdf_docs/PA00SWCG.pdf,3460 KB,"001891 - International Business and Technical Consultants, Inc. (IBTCI)",,008511 - USAID. Mission to Bangladesh,English,application/pdf,,,"Chaturvedi, Suvira ~|~_©_~|~ Barr, Ashley ~|~_©_~|~ Rahman, Bazlur",Women in development,3-Jan-18,,,,Final performance evaluation : evaluation report : women's empowerment activity (WEA),,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=NTAyODM3,Bangladesh,,,2018-01-01,2018,BGD,BGD_2018,0.31593149598195397,0.7554238645737641,0.6353187042842221,0.33745113338379396,0.39720234628206397,,0.3615815997878061,0.350312198269967,0.367245912895666,0.338507240118474,0.14869466515323498,0.322610880251966,,0.37594808717821204,0.23867460522909698,,0.43065693430656893,BGD,2018,1.0,0.29900328571776913,2.0,0.4476924941737719,KHM_2016,MRT_2015,KHM_2015,MRT_2014,KHM_2017
PA-00S-W5X,,Evaluated task order title: Municipal energy reform project (MERP),Final Evaluation Report,Documents,AID-121-O-17-00041,,2/1/2018 0:00,,Business enterprises ~|~_©_~|~ Conventional energy technology ~|~_©_~|~ Energy efficiency ~|~_©_~|~ Heat ~|~_©_~|~ Municipal level ~|~_©_~|~ Public opinion ~|~_©_~|~ Policy reform,Ukraine,AID-121-TO-13-00006 ~|~_©_~|~ AID-OAA-I-13-00015,http://pdf.usaid.gov/pdf_docs/PA00SW5X.pdf,2840 KB,"011976 - QED Group, LLC",,,English,application/pdf,,,"Junge, Nils ~|~_©_~|~ Diachok, Darian ~|~_©_~|~ Sytnyk, Tetiana",Energy conservation,Feb-18,,,,Municipal energy reform project (MERP) final performance evaluation,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=NTAyNjgy,Ukraine,,,2018-02-01,2018,UKR,UKR_2018,0.423238063966299,0.957575406519261,0.7439916405433651,0.752759529877582,0.7457932150969151,,0.5984615967564699,0.55510410693085,0.437759055726629,0.49983333726824897,0.271282633371169,0.48566224282848103,0.975090066906845,0.34369807013874204,0.512813875226508,,0.638686131386861,UKR,2018,1.0,0.5140737461094833,1.0,0.6508118328763695,BLR_2014,KAZ_2014,KAZ_2017,BIH_2015,BIH_2016
PA-00S-W5W,,Evaluated project title: Responsible accountable democratic assembly (RADA),Final Evaluation Report,Documents,AID-121-O-17-00040,,2/1/2018 0:00,,Accountability ~|~_©_~|~ Elections ~|~_©_~|~ Gender equality ~|~_©_~|~ Governance ~|~_©_~|~ Journalism ~|~_©_~|~ Judicial reform ~|~_©_~|~ Parliamentary systems ~|~_©_~|~ Public opinion,Ukraine,AID-121-A-14-00001,http://pdf.usaid.gov/pdf_docs/PA00SW5W.pdf,1153 KB,"012295 - Democracy International, Inc.",,"011039 - USAID. Regional Mission to Ukraine, Belarus, Moldova",English,application/pdf,,,"Lis, John ~|~_©_~|~ Kuzio, Taras ~|~_©_~|~ Meleshevych, Andriy ~|~_©_~|~ Vynnychuk, Oksana",Legislative strengthening,Feb-18,,,,Evaluation of the responsible accountable democratic assembly (RADA) program,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=NTAyNjgx,Ukraine,,,2018-02-01,2018,UKR,UKR_2018,0.423238063966299,0.957575406519261,0.7439916405433651,0.752759529877582,0.7457932150969151,,0.5984615967564699,0.55510410693085,0.437759055726629,0.49983333726824897,0.271282633371169,0.48566224282848103,0.975090066906845,0.34369807013874204,0.512813875226508,,0.638686131386861,UKR,2018,1.0,0.5140737461094833,1.0,0.6508118328763695,BLR_2014,KAZ_2014,KAZ_2017,BIH_2015,BIH_2016
PA-00S-VZZ,,Project title: Sustainable transformation in agriculture and nutrition (SUSTAIN),Final Evaluation Report,Documents,AID-FFP-A-12-00006,,1/1/2017 0:00,,Accountability ~|~_©_~|~ Agricultural production ~|~_©_~|~ Female empowerment ~|~_©_~|~ Food production ~|~_©_~|~ Governance ~|~_©_~|~ Households ~|~_©_~|~ Learning readiness ~|~_©_~|~ Violence against women,Uganda,AID-FFP-A-12-00006,http://pdf.usaid.gov/pdf_docs/PA00SVZZ.pdf,1678 KB,041695 - Advanced Marketing Systems ~|~_©_~|~ 013649 - Mercy Corps,,007648 - USAID. Ofc. of Food for Peace (FFP),English,application/pdf,,,,Food security,9-Jan-17,,,,"Final report : evaluation of the northern Karamoja growth, health and governance project in Karamoja Region, Uganda",,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=NTAyNTQz,Uganda,,,2017-01-01,2017,UGA,UGA_2017,0.469564492268919,0.39267813310902505,0.6760710553814,0.7013668670857599,,0.444444444444444,0.41379636997461294,0.197760713917269,0.403396348771552,0.15270951967876903,0.300794551645857,0.234623904172494,,0.409749556251179,0.535076365519027,0.268518518518519,0.695255474452555,UGA,2017,0.0,0.483018014227008,2.0,0.3643350269502908,MDG_2018,GIN_2014,SLE_2018,GIN_2018,TZA_2017
PA-00S-VXR,"La evaluación final de desempeño del Programa Regional de Cambio Climático de USAID (RCCP, por sus siglas en inglés) en la región centroamericana evaluó: (1) los resultados más significativos, intencionados y sin intención, logrados por el RCCP; (2) el grado en el que los resultados están alineados con las estrategias, necesidades, y prioridades nacionales y regionales relacionadas al cambio climático en Centroamérica; (3) el grado en el que el RCCP ha fortalecido la capacidad local en la región para abordar temas de cambio climático; y (4) las estrategias y resultados que tienen el potencial de continuar después de que termine el financiamiento de USAID.&nbsp; La evaluación fue mayormente de carácter cualitativo y se enfocó en los procesos que han llevado a cambios en actitudes y empoderamiento social, y al mismo tiempo sobre el rol que jugó el programa en estos procesos.&nbsp; Se entrevistaron un total de 118 individuos de Costa Rica, El Salvador, Guatemala, Honduras, y Panamá (36% mujeres).&nbsp; La evaluación encontró que el RCCP ha desarrollado metodologías y herramientas prácticas para ayudar a diferentes países a avanzar en temas de REDD+ (Reduciendo Emisiones de la Deforestación, Degradación Forestal, Conservación, y Gestión Sostenible) de acuerdo con sus necesidades.&nbsp; El Programa logró desarrollar agendas nacionales siguiendo una metodología común la cual incluía consultas, consultas previas libres e informadas, y salvaguardas sociales y ambientales alineadas con compromisos y acuerdos internacionales, incluyendo opciones para el desarrollo económico que benefician a mujeres, indígenas, y comunidades dependientes de los bosques.&nbsp; Hubo varias actividades que contribuyeron a construir el fortalecimiento de las capacidades locales y se llevaron a cabo actividades para la transferencia de conocimiento y transferencia de habilidades desde los consumidores finales hacia los desarrolladores de proyectos de las oficinas centrales del gobierno.&nbsp; Por ultimo, Centro Clima fue creado como un asocio regional público-privado para proveer los servicios y las aportaciones meteorológicas especializadas para crear herramientas que ayuden a los actores de diferentes sectores a disminuir su vulnerabilidad asociada con el cambio climático.&nbsp; Por lo tanto, Centro Clima es un recurso regional.&nbsp; Tambiés, durante el programa, fueron desarrollados Coffee Cloud (Nube de café) y Clima Pesca.&nbsp; Estas dos aplicaciones (apps) son reconocidas por los consumidores finales, pero al mismo tiempo su sostenibilidad depende de los arreglos inter-institucionales adecuados.&nbsp; (Author abstract)",,Final Evaluation Report,Documents,AID-519-TO-16-00002 ~|~_©_~|~ AID-OAA-I-15-00024,,8/1/2017 0:00,,Climate change ~|~_©_~|~ Regional level ~|~_©_~|~ Local capacity building ~|~_©_~|~ Lower emissions ~|~_©_~|~ Deforestation ~|~_©_~|~ Forest resources ~|~_©_~|~ Gender integration ~|~_©_~|~ Environmental management,Central America,AID-596-A-13-00002,http://pdf.usaid.gov/pdf_docs/PA00SVXR.pdf,2932 KB,008414 - Mendez England and Associates,,"013060 - USAID. Mission to El Salvador. Central America and Mexico (E-CAM) Regional Programs ~|~_©_~|~ 013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research",Spanish,application/pdf,,,"Rodriguez, Abelardo ~|~_©_~|~ Dreikorn, Carolina ~|~_©_~|~ Jordan, Charles Kenny",Climate change,9 Agosto 2017,,,,Evaluacion final de desempeno del programa regional de cambio climatico de USAID (RCCP) 2017,Final performance evaluation of the USAID regional climate change program (RCCP) 2017,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=NTAyNTA5,,,,2017-08-01,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-00S-VXP,"The final performance evaluation of the USAID Regional Climate Change Program (RCCP) in the Central American region evaluated: (1) the most significant intended and unintended results achieved by RCCP; (2) the extent to which the results are aligned with national and regional climate change strategies, needs, and priorities in Central America; (3) the extent to which the RCCP has built local capacity in the region to address climate change issues; and (4) the approaches and results that have the potential to exist after USAID funding ends.&nbsp; The evaluation was predominantly qualitative and focused on processes that have led to changes in attitudes and empowerment, and the Program's role in these processes.&nbsp; A total of 118 individuals from Costa Rica, El Salvador, Guatemala, Honduras, and Panama were interviewed (36 percent were women).&nbsp; The evaluation found that RCCP has developed practical methodologies and tools to help different countries move forward on customized Reducing Emissions from Deforestation, Forest Degradation, Conservation and Sustainable Management"" issues (REDD+).&nbsp; The Program learned how to develop national agendas following a common methodology that included consultation, free and informed prior consultation, and social and environmental safeguards aligned with commitments and international agreements, including economic development options to benefit women, indigenous, and forest-dependent communities.&nbsp; There were numerous activities conducive to building local capacity.&nbsp; Knowledge and skills were transferred from end-users to planners in central government offices.&nbsp; Centro Clima was created as a regional private-public partnership to provide specialized meteorological services and inputs needed to craft tools to help stakeholders in different sectors decrease their vulnerability associated with climate change.&nbsp; Thus, Centro Clima is a regional asset.&nbsp; Coffee Cloud and Clima Pesca are two apps praised by the end users, but their sustainability depends on suitable inter-institutional arrangements.&nbsp; (Author abstract)",Spanish ed.: PA-00S-VXR,Final Evaluation Report,Documents,AID-519-TO-16-00002 ~|~_©_~|~ AID-OAA-I-15-00024,,8/1/2017 0:00,,Climate change ~|~_©_~|~ Regional level ~|~_©_~|~ Local capacity building ~|~_©_~|~ Lower emissions ~|~_©_~|~ Deforestation ~|~_©_~|~ Forest resources ~|~_©_~|~ Gender integration ~|~_©_~|~ Environmental management,Central America,AID-596-A-13-00002,http://pdf.usaid.gov/pdf_docs/PA00SVXP.pdf,2878 KB,008414 - Mendez England and Associates,,"013060 - USAID. Mission to El Salvador. Central America and Mexico (E-CAM) Regional Programs ~|~_©_~|~ 013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research",English,application/pdf,,,"Rodriguez, Abelardo ~|~_©_~|~ Dreikorn, Carolina ~|~_©_~|~ Jordan, Charles Kenny",Climate change,9-Aug-17,,,,Final performance evaluation of the USAID regional climate change program (RCCP) 2017,Evaluacion final de desempeno del programa regional de cambio climatico de USAID (RCCP) 2017,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=NTAyNTA3,,,,2017-08-01,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-00S-VTK,,"Cover title: External evaluation of the USAID/South Africa ""systems strengthening for better HIV/TB outcomes"" project (2012-2017) ~|~_©_~|~ Also known as: DSP evaluation report",Final Evaluation Report,Documents,AID-674-A-16-00003,,7/1/2017 0:00,,HIV/AIDS ~|~_©_~|~ Tuberculosis ~|~_©_~|~ Health outcomes ~|~_©_~|~ Disease prevention and control ~|~_©_~|~ Disease treatment ~|~_©_~|~ Health facilities ~|~_©_~|~ Health commodities,South Africa,AID-674-A-16-00003,http://pdf.usaid.gov/pdf_docs/PA00SVTK.pdf,4220 KB,010506 - Khulisa Management Services (Pty) Ltd. ~|~_©_~|~ Baylor College of Medicine Children's Foundation - Malawi,,008605 - USAID. Mission to South Africa,English,application/pdf,,,"Selvaggio, Mary Pat ~|~_©_~|~ Berhane, Edna ~|~_©_~|~ Crozier, Puveshni ~|~_©_~|~ Houten, Stephen van ~|~_©_~|~ Kibuka, Tabitha",HIV / AIDS,15-Jul-17,,,,"External evaluation of the USAID/South Africa ""systems strengthening for better HIV/TB outcomes"" project",,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=NTAyNDIw,South Africa,,,2017-07-01,2017,ZAF,ZAF_2017,0.599350084778003,0.8450484925719499,0.912225705329154,0.62497234471235,,0.666666666666667,0.5223750521010949,0.560954401572605,0.5867157674059089,0.42665291223131796,0.679909194097616,0.606623923497765,,0.446596338087596,0.8436448356199839,0.45370370370370394,0.576642335766423,ZAF,2017,0.0,0.6568299121626868,2.0,0.5942840466254163,BWA_2015,NAM_2013,NAM_2015,BWA_2017,JAM_2018
PA-00S-VK8,,Evaluated project title: Systems for improved access to pharmaceuticals and service (SIAPS),Final Evaluation Report,Documents,AID-654-TO-17-00001 ~|~_©_~|~ AID-OAA-I-15-00023,,7/1/2017 0:00,,HIV/AIDS ~|~_©_~|~ Accountability ~|~_©_~|~ Disease prevention and control ~|~_©_~|~ Governance ~|~_©_~|~ Health care costs ~|~_©_~|~ Malaria ~|~_©_~|~ Pharmaceuticals ~|~_©_~|~ Supply chains,Angola,AID-OAA-A-11-00021,http://pdf.usaid.gov/pdf_docs/PA00SVK8.pdf,772 KB,"012990 - IT Shows, Inc.",,"008507 - USAID. Mission to Angola ~|~_©_~|~ 013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research",English,application/pdf,,,,Disease prevention and control,Jul-17,,,,"Final performance evaluation report : systems for improved access to pharmaceuticals and services (SIAPS) 2011-2015, Angola",,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=NTAyMjE1,Angola,,,2017-07-01,2017,AGO,AGO_2017,0.06730368455585099,0.463533733808042,0.47021943573667696,0.5652457181295021,,0.222222222222222,0.225114622409155,0.450210077997475,0.30864073036073497,0.189200788100205,0.186152099886493,,,0.6014595986149449,0.563551643800155,,0.35583941605839403,AGO,2017,1.0,0.3267191307754362,3.0,0.3869112838610334,ZWE_2016,HTI_2018,BGD_2017,ZWE_2015,PAK_2018
